"iteration","model","dataset","aitchison_distance","MEC","RMSE"
192,"Dirichlet_regression","train",0.688232783280246,0.875080507355785,0.12739796057262
192,"Dirichlet_regression","train",0.688232783280246,0.875080507355785,0.119413640714657
192,"Dirichlet_regression","train",0.688232783280246,0.875080507355785,0.13313529721705
192,"Dirichlet_regression","test",0.764615476516148,0.845140042134674,0.139806645719614
192,"Dirichlet_regression","test",0.764615476516148,0.845140042134674,0.140943066437014
192,"Dirichlet_regression","test",0.764615476516148,0.845140042134674,0.14138771707871
192,"CLR_RF","train",0.261256014933208,0.984825433909203,0.0446615634754808
192,"CLR_RF","train",0.261256014933208,0.984825433909203,0.0417483617518906
192,"CLR_RF","train",0.261256014933208,0.984825433909203,0.0460359479352771
192,"CLR_RF","test",0.57382717999095,0.90039508674075,0.109508355266591
192,"CLR_RF","test",0.57382717999095,0.90039508674075,0.110343358774458
192,"CLR_RF","test",0.57382717999095,0.90039508674075,0.118485494686635
192,"ILR_RF","train",0.263225757408979,0.984958346269749,0.0445264240978046
192,"ILR_RF","train",0.263225757408979,0.984958346269749,0.0410966350727393
192,"ILR_RF","train",0.263225757408979,0.984958346269749,0.046195819653743
192,"ILR_RF","test",0.575697178972052,0.90076893131175,0.108622097350606
192,"ILR_RF","test",0.575697178972052,0.90076893131175,0.10836544934915
192,"ILR_RF","test",0.575697178972052,0.90076893131175,0.120504434945998
240,"Dirichlet_RF","train",0.399611080651197,0.954920054032406,0.0795340348944525
240,"Dirichlet_RF","train",0.399611080651197,0.954920054032406,0.0746979861465506
240,"Dirichlet_RF","train",0.399611080651197,0.954920054032406,0.074152821092558
240,"Dirichlet_RF","test",0.632545198420527,0.893232366330955,0.104007283430697
240,"Dirichlet_RF","test",0.632545198420527,0.893232366330955,0.123215565562114
240,"Dirichlet_RF","test",0.632545198420527,0.893232366330955,0.125175819773526
240,"Dirichlet_regression","train",0.687130177299365,0.871579091375647,0.132972932397971
240,"Dirichlet_regression","train",0.687130177299365,0.871579091375647,0.126723462870354
240,"Dirichlet_regression","train",0.687130177299365,0.871579091375647,0.125853269869395
240,"Dirichlet_regression","test",0.728284669159233,0.850343174884277,0.119672820725264
240,"Dirichlet_regression","test",0.728284669159233,0.850343174884277,0.151868225956724
240,"Dirichlet_regression","test",0.728284669159233,0.850343174884277,0.144988098102511
240,"CLR_RF","train",0.279631985220475,0.98021851153782,0.0518930686882739
240,"CLR_RF","train",0.279631985220475,0.98021851153782,0.0495591586846469
240,"CLR_RF","train",0.279631985220475,0.98021851153782,0.0498805842015446
240,"CLR_RF","test",0.616684072669758,0.901666267580022,0.105291774097676
240,"CLR_RF","test",0.616684072669758,0.901666267580022,0.112665340715671
240,"CLR_RF","test",0.616684072669758,0.901666267580022,0.120818921270526
240,"ILR_RF","train",0.279412612751843,0.98045649896674,0.0513113120897524
240,"ILR_RF","train",0.279412612751843,0.98045649896674,0.0489735221148312
240,"ILR_RF","train",0.279412612751843,0.98045649896674,0.0501391726363362
240,"ILR_RF","test",0.611932852818426,0.903603058646942,0.105500598062305
240,"ILR_RF","test",0.611932852818426,0.903603058646942,0.109433510879986
240,"ILR_RF","test",0.611932852818426,0.903603058646942,0.120478631856788
288,"Dirichlet_RF","train",0.43220967633598,0.957910790836004,0.0798098982184551
288,"Dirichlet_RF","train",0.43220967633598,0.957910790836004,0.0682397175834192
288,"Dirichlet_RF","train",0.43220967633598,0.957910790836004,0.0718941719481489
288,"Dirichlet_RF","test",0.618116640951909,0.893072016634779,0.109325977101562
288,"Dirichlet_RF","test",0.618116640951909,0.893072016634779,0.134884180969731
288,"Dirichlet_RF","test",0.618116640951909,0.893072016634779,0.107056664976308
288,"Dirichlet_regression","train",0.714256191026224,0.872203025005087,0.13571570361447
288,"Dirichlet_regression","train",0.714256191026224,0.872203025005087,0.119918309378699
288,"Dirichlet_regression","train",0.714256191026224,0.872203025005087,0.127962731044114
288,"Dirichlet_regression","test",0.750820032103602,0.840365890839258,0.130577620540842
288,"Dirichlet_regression","test",0.750820032103602,0.840365890839258,0.162368025666787
288,"Dirichlet_regression","test",0.750820032103602,0.840365890839258,0.136754435288766
288,"CLR_RF","train",0.309789589381288,0.977931858454702,0.0594832550442911
288,"CLR_RF","train",0.309789589381288,0.977931858454702,0.0498108627339043
288,"CLR_RF","train",0.309789589381288,0.977931858454702,0.049719025117712
288,"CLR_RF","test",0.621213160163383,0.889099280691211,0.119749894124615
288,"CLR_RF","test",0.621213160163383,0.889099280691211,0.134554780631119
288,"CLR_RF","test",0.621213160163383,0.889099280691211,0.103478776148488
288,"ILR_RF","train",0.308721725836014,0.977960183581758,0.0607495152072345
288,"ILR_RF","train",0.308721725836014,0.977960183581758,0.0500651609756541
288,"ILR_RF","train",0.308721725836014,0.977960183581758,0.0477853353589919
288,"ILR_RF","test",0.627979119449047,0.887892006096038,0.122448109772187
288,"ILR_RF","test",0.627979119449047,0.887892006096038,0.134674643823515
288,"ILR_RF","test",0.627979119449047,0.887892006096038,0.102429731533086
336,"Dirichlet_RF","train",0.397203472388805,0.958436199777525,0.0704983930147211
336,"Dirichlet_RF","train",0.397203472388805,0.958436199777525,0.0758695170169129
336,"Dirichlet_RF","train",0.397203472388805,0.958436199777525,0.0730793495900325
336,"Dirichlet_RF","test",0.631284013400014,0.897458813361297,0.119444301891181
336,"Dirichlet_RF","test",0.631284013400014,0.897458813361297,0.109087676194809
336,"Dirichlet_RF","test",0.631284013400014,0.897458813361297,0.120446716178116
336,"Dirichlet_regression","train",0.703373698148806,0.870568455282324,0.116888880630145
336,"Dirichlet_regression","train",0.703373698148806,0.870568455282324,0.140556500896538
336,"Dirichlet_regression","train",0.703373698148806,0.870568455282324,0.128893727293204
336,"Dirichlet_regression","test",0.817965855535094,0.831673573058154,0.146692875133992
336,"Dirichlet_regression","test",0.817965855535094,0.831673573058154,0.148464385200307
336,"Dirichlet_regression","test",0.817965855535094,0.831673573058154,0.152343973170366
336,"CLR_RF","train",0.290228512056463,0.980527165012655,0.0485114742793099
336,"CLR_RF","train",0.290228512056463,0.980527165012655,0.0522218053249843
336,"CLR_RF","train",0.290228512056463,0.980527165012655,0.0494660506219401
336,"CLR_RF","test",0.660662185451313,0.883403918779369,0.123166125948135
336,"CLR_RF","test",0.660662185451313,0.883403918779369,0.118127016455034
336,"CLR_RF","test",0.660662185451313,0.883403918779369,0.130865077032898
336,"ILR_RF","train",0.295971882053348,0.980148473080255,0.0490784508978611
336,"ILR_RF","train",0.295971882053348,0.980148473080255,0.0512717296263117
336,"ILR_RF","train",0.295971882053348,0.980148473080255,0.0513446380302461
336,"ILR_RF","test",0.665920232528502,0.881989920297163,0.125175419960418
336,"ILR_RF","test",0.665920232528502,0.881989920297163,0.120258750432814
336,"ILR_RF","test",0.665920232528502,0.881989920297163,0.129148695370263
384,"Dirichlet_RF","train",0.420043267861397,0.964704993877356,0.0639760893580354
384,"Dirichlet_RF","train",0.420043267861397,0.964704993877356,0.0699868954141271
384,"Dirichlet_RF","train",0.420043267861397,0.964704993877356,0.0672803470843446
384,"Dirichlet_RF","test",0.726787493080253,0.892884290898393,0.125005389973105
384,"Dirichlet_RF","test",0.726787493080253,0.892884290898393,0.122334903114183
384,"Dirichlet_RF","test",0.726787493080253,0.892884290898393,0.106261042180623
384,"Dirichlet_regression","train",0.683530783218043,0.884291210099005,0.109743812068791
384,"Dirichlet_regression","train",0.683530783218043,0.884291210099005,0.129194311811562
384,"Dirichlet_regression","train",0.683530783218043,0.884291210099005,0.124823139090648
384,"Dirichlet_regression","test",0.81429411403152,0.864220290814417,0.129456018977081
384,"Dirichlet_regression","test",0.81429411403152,0.864220290814417,0.141285050033661
384,"Dirichlet_regression","test",0.81429411403152,0.864220290814417,0.127950155520344
384,"CLR_RF","train",0.29477908131263,0.982404139445683,0.0459871775269477
384,"CLR_RF","train",0.29477908131263,0.982404139445683,0.0477599076288407
384,"CLR_RF","train",0.29477908131263,0.982404139445683,0.0484073064119829
384,"CLR_RF","test",0.708763151605961,0.900165791251085,0.123210324904096
384,"CLR_RF","test",0.708763151605961,0.900165791251085,0.114839486737854
384,"CLR_RF","test",0.708763151605961,0.900165791251085,0.103283761197536
384,"ILR_RF","train",0.296552504624699,0.982116343775084,0.0455248844346677
384,"ILR_RF","train",0.296552504624699,0.982116343775084,0.047917854437967
384,"ILR_RF","train",0.296552504624699,0.982116343775084,0.0498064706912361
384,"ILR_RF","test",0.704397414480445,0.899810091039706,0.120914604982869
384,"ILR_RF","test",0.704397414480445,0.899810091039706,0.114534311833246
384,"ILR_RF","test",0.704397414480445,0.899810091039706,0.106944191805565
432,"Dirichlet_RF","train",0.406054964647243,0.961634805034823,0.0750453464719895
432,"Dirichlet_RF","train",0.406054964647243,0.961634805034823,0.0688383701135405
432,"Dirichlet_RF","train",0.406054964647243,0.961634805034823,0.0656602654416869
432,"Dirichlet_RF","test",0.58056242865449,0.913897985838774,0.106236916357799
432,"Dirichlet_RF","test",0.58056242865449,0.913897985838774,0.114936331913748
432,"Dirichlet_RF","test",0.58056242865449,0.913897985838774,0.0925248795719094
432,"Dirichlet_regression","train",0.709514324580069,0.875994014645276,0.128618344891362
432,"Dirichlet_regression","train",0.709514324580069,0.875994014645276,0.124307842158947
432,"Dirichlet_regression","train",0.709514324580069,0.875994014645276,0.124338843310543
432,"Dirichlet_regression","test",0.751169693503964,0.862276108458723,0.134140355060164
432,"Dirichlet_regression","test",0.751169693503964,0.862276108458723,0.143351102533716
432,"Dirichlet_regression","test",0.751169693503964,0.862276108458723,0.11972351398345
432,"CLR_RF","train",0.293264614626989,0.980222830275858,0.0558609496844359
432,"CLR_RF","train",0.293264614626989,0.980222830275858,0.0463175131136292
432,"CLR_RF","train",0.293264614626989,0.980222830275858,0.0479861872965062
432,"CLR_RF","test",0.609205495590268,0.901491296391219,0.116183480262086
432,"CLR_RF","test",0.609205495590268,0.901491296391219,0.114098993747092
432,"CLR_RF","test",0.609205495590268,0.901491296391219,0.106318697128342
432,"ILR_RF","train",0.296101790473825,0.979800571189757,0.0554526577884373
432,"ILR_RF","train",0.296101790473825,0.979800571189757,0.046432198781366
432,"ILR_RF","train",0.296101790473825,0.979800571189757,0.0499907780739589
432,"ILR_RF","test",0.618533211801054,0.897866898429203,0.11820309038226
432,"ILR_RF","test",0.618533211801054,0.897866898429203,0.115497564302845
432,"ILR_RF","test",0.618533211801054,0.897866898429203,0.109090415338449
480,"Dirichlet_RF","train",0.407170939753712,0.962368026155811,0.0705427865294356
480,"Dirichlet_RF","train",0.407170939753712,0.962368026155811,0.0724596524590873
480,"Dirichlet_RF","train",0.407170939753712,0.962368026155811,0.0659876182990218
480,"Dirichlet_RF","test",0.578451425724597,0.9058844022598,0.117672457151272
480,"Dirichlet_RF","test",0.578451425724597,0.9058844022598,0.0954498759635566
480,"Dirichlet_RF","test",0.578451425724597,0.9058844022598,0.117832135780844
480,"Dirichlet_regression","train",0.754163482566943,0.863859335279825,0.129475514854361
480,"Dirichlet_regression","train",0.754163482566943,0.863859335279825,0.137128415470156
480,"Dirichlet_regression","train",0.754163482566943,0.863859335279825,0.131078432126308
480,"Dirichlet_regression","test",0.746513740266173,0.85266563539786,0.144464942644252
480,"Dirichlet_regression","test",0.746513740266173,0.85266563539786,0.124563366886582
480,"Dirichlet_regression","test",0.746513740266173,0.85266563539786,0.145905548105577
480,"CLR_RF","train",0.291021468276229,0.982547742115054,0.0469576343760776
480,"CLR_RF","train",0.291021468276229,0.982547742115054,0.0485690132125986
480,"CLR_RF","train",0.291021468276229,0.982547742115054,0.0468845484854838
480,"CLR_RF","test",0.600817785974402,0.897439141208345,0.117914935095818
480,"CLR_RF","test",0.600817785974402,0.897439141208345,0.102315632246284
480,"CLR_RF","test",0.600817785974402,0.897439141208345,0.125600184373172
480,"ILR_RF","train",0.296739121197375,0.982281125875082,0.0475029782416129
480,"ILR_RF","train",0.296739121197375,0.982281125875082,0.0475046018493008
480,"ILR_RF","train",0.296739121197375,0.982281125875082,0.0484996240316247
480,"ILR_RF","test",0.60460071058278,0.895216893066975,0.115827756294003
480,"ILR_RF","test",0.60460071058278,0.895216893066975,0.103212801474469
480,"ILR_RF","test",0.60460071058278,0.895216893066975,0.130187490023011
528,"Dirichlet_RF","train",0.407589771471119,0.959547975225205,0.0704335871776741
528,"Dirichlet_RF","train",0.407589771471119,0.959547975225205,0.0743989010837886
528,"Dirichlet_RF","train",0.407589771471119,0.959547975225205,0.0721222144378199
528,"Dirichlet_RF","test",0.582474167442948,0.899003452629955,0.1189851666436
528,"Dirichlet_RF","test",0.582474167442948,0.899003452629955,0.110778987049456
528,"Dirichlet_RF","test",0.582474167442948,0.899003452629955,0.114850754605924
528,"Dirichlet_regression","train",0.719863197415402,0.8654065702296,0.128178964182623
528,"Dirichlet_regression","train",0.719863197415402,0.8654065702296,0.132571666224681
528,"Dirichlet_regression","train",0.719863197415402,0.8654065702296,0.134999479202124
528,"Dirichlet_regression","test",0.796889462344038,0.818577225841236,0.146777763372459
528,"Dirichlet_regression","test",0.796889462344038,0.818577225841236,0.15287132531159
528,"Dirichlet_regression","test",0.796889462344038,0.818577225841236,0.162041262580329
528,"CLR_RF","train",0.288435988118404,0.980796670206006,0.0475022752282429
528,"CLR_RF","train",0.288435988118404,0.980796670206006,0.049829031910439
528,"CLR_RF","train",0.288435988118404,0.980796670206006,0.0520825528131217
528,"CLR_RF","test",0.614895306819607,0.885049954271247,0.119611028146009
528,"CLR_RF","test",0.614895306819607,0.885049954271247,0.124147189953774
528,"CLR_RF","test",0.614895306819607,0.885049954271247,0.123994654369757
528,"ILR_RF","train",0.292464183930981,0.980349714906686,0.0485477977482991
528,"ILR_RF","train",0.292464183930981,0.980349714906686,0.0504713567004168
528,"ILR_RF","train",0.292464183930981,0.980349714906686,0.0521650131842837
528,"ILR_RF","test",0.610197086701387,0.884984615594523,0.120022395900314
528,"ILR_RF","test",0.610197086701387,0.884984615594523,0.126484314444601
528,"ILR_RF","test",0.610197086701387,0.884984615594523,0.121309404704173
576,"Dirichlet_RF","train",0.469802850440416,0.960321436212147,0.074016605668765
576,"Dirichlet_RF","train",0.469802850440416,0.960321436212147,0.0661715765387268
576,"Dirichlet_RF","train",0.469802850440416,0.960321436212147,0.0739899787185372
576,"Dirichlet_RF","test",0.648537219466727,0.905329055974283,0.124508368166381
576,"Dirichlet_RF","test",0.648537219466727,0.905329055974283,0.0884839810202917
576,"Dirichlet_RF","test",0.648537219466727,0.905329055974283,0.115037457018779
576,"Dirichlet_regression","train",0.804624218932244,0.864262370553385,0.123442175977211
576,"Dirichlet_regression","train",0.804624218932244,0.864262370553385,0.139556894231117
576,"Dirichlet_regression","train",0.804624218932244,0.864262370553385,0.133170671228837
576,"Dirichlet_regression","test",0.803946782606453,0.849655371174159,0.137800320022552
576,"Dirichlet_regression","test",0.803946782606453,0.849655371174159,0.121349737890738
576,"Dirichlet_regression","test",0.803946782606453,0.849655371174159,0.156057303547829
576,"CLR_RF","train",0.329728517794677,0.981442846657513,0.0478373959014377
576,"CLR_RF","train",0.329728517794677,0.981442846657513,0.0478272385266244
576,"CLR_RF","train",0.329728517794677,0.981442846657513,0.0509367766286705
576,"CLR_RF","test",0.683451423888982,0.894974825706,0.129936246539619
576,"CLR_RF","test",0.683451423888982,0.894974825706,0.0975854218588635
576,"CLR_RF","test",0.683451423888982,0.894974825706,0.118988247814181
576,"ILR_RF","train",0.333257489484205,0.980470011181793,0.048525181145904
576,"ILR_RF","train",0.333257489484205,0.980470011181793,0.0488697189864061
576,"ILR_RF","train",0.333257489484205,0.980470011181793,0.0529468964861451
576,"ILR_RF","test",0.708153247338678,0.886485989843288,0.133821134399346
576,"ILR_RF","test",0.708153247338678,0.886485989843288,0.100332651786004
576,"ILR_RF","test",0.708153247338678,0.886485989843288,0.125970259462736
624,"Dirichlet_RF","train",0.427926253498541,0.965171795784582,0.0714001777935379
624,"Dirichlet_RF","train",0.427926253498541,0.965171795784582,0.0661439806960048
624,"Dirichlet_RF","train",0.427926253498541,0.965171795784582,0.0636450293217777
624,"Dirichlet_RF","test",0.764354915499921,0.887548453351283,0.127351435579233
624,"Dirichlet_RF","test",0.764354915499921,0.887548453351283,0.11185929426446
624,"Dirichlet_RF","test",0.764354915499921,0.887548453351283,0.127273020053191
624,"Dirichlet_regression","train",0.753369253325136,0.876964744600793,0.124464496825628
624,"Dirichlet_regression","train",0.753369253325136,0.876964744600793,0.135141895755746
624,"Dirichlet_regression","train",0.753369253325136,0.876964744600793,0.118404085551482
624,"Dirichlet_regression","test",1.01396370555456,0.789273474793269,0.162925693614178
624,"Dirichlet_regression","test",1.01396370555456,0.789273474793269,0.175414765691004
624,"Dirichlet_regression","test",1.01396370555456,0.789273474793269,0.163949206425777
624,"CLR_RF","train",0.297918064133701,0.984154420279066,0.0465359044600506
624,"CLR_RF","train",0.297918064133701,0.984154420279066,0.0459422115737566
624,"CLR_RF","train",0.297918064133701,0.984154420279066,0.0433188213499612
624,"CLR_RF","test",0.771551468255613,0.876612710849109,0.127894182292802
624,"CLR_RF","test",0.771551468255613,0.876612710849109,0.13334894109539
624,"CLR_RF","test",0.771551468255613,0.876612710849109,0.123124964941168
624,"ILR_RF","train",0.29292697320629,0.984596092930379,0.0471949975776584
624,"ILR_RF","train",0.29292697320629,0.984596092930379,0.0449918363764448
624,"ILR_RF","train",0.29292697320629,0.984596092930379,0.0415892294947749
624,"ILR_RF","test",0.77202423514743,0.882772704481556,0.124060483687421
624,"ILR_RF","test",0.77202423514743,0.882772704481556,0.126420156702324
624,"ILR_RF","test",0.77202423514743,0.882772704481556,0.124355829863776
672,"Dirichlet_RF","train",0.357438010084282,0.965360662511946,0.0669601680997119
672,"Dirichlet_RF","train",0.357438010084282,0.965360662511946,0.0645045813377987
672,"Dirichlet_RF","train",0.357438010084282,0.965360662511946,0.0680088541102686
672,"Dirichlet_RF","test",0.980350564258961,0.874670834387954,0.122803502330911
672,"Dirichlet_RF","test",0.980350564258961,0.874670834387954,0.14114779133379
672,"Dirichlet_RF","test",0.980350564258961,0.874670834387954,0.128318715140121
672,"Dirichlet_regression","train",0.669972463851212,0.879177643896288,0.126497690216246
672,"Dirichlet_regression","train",0.669972463851212,0.879177643896288,0.115636612966233
672,"Dirichlet_regression","train",0.669972463851212,0.879177643896288,0.130043789847874
672,"Dirichlet_regression","test",1.15202715896253,0.793564460376283,0.13965385278726
672,"Dirichlet_regression","test",1.15202715896253,0.793564460376283,0.190324571401972
672,"Dirichlet_regression","test",1.15202715896253,0.793564460376283,0.170442104884801
672,"CLR_RF","train",0.263517155086272,0.982906652052921,0.0486642357960896
672,"CLR_RF","train",0.263517155086272,0.982906652052921,0.0421999812112632
672,"CLR_RF","train",0.263517155086272,0.982906652052921,0.0489807000823652
672,"CLR_RF","test",1.01234936446761,0.864150754311251,0.136005196353047
672,"CLR_RF","test",1.01234936446761,0.864150754311251,0.139299553364505
672,"CLR_RF","test",1.01234936446761,0.864150754311251,0.133744561894337
672,"ILR_RF","train",0.26670313565461,0.982828531676496,0.0487402082680954
672,"ILR_RF","train",0.26670313565461,0.982828531676496,0.0417942859655337
672,"ILR_RF","train",0.26670313565461,0.982828531676496,0.0495551361122658
672,"ILR_RF","test",1.01142333077496,0.862496171300262,0.134424138759076
672,"ILR_RF","test",1.01142333077496,0.862496171300262,0.139184826775338
672,"ILR_RF","test",1.01142333077496,0.862496171300262,0.137936983856962
720,"Dirichlet_RF","train",0.528706511635651,0.954252832219412,0.0840491236733767
720,"Dirichlet_RF","train",0.528706511635651,0.954252832219412,0.072446106464519
720,"Dirichlet_RF","train",0.528706511635651,0.954252832219412,0.0743481026530047
720,"Dirichlet_RF","test",0.567417353154168,0.902327718225975,0.12752143997191
720,"Dirichlet_RF","test",0.567417353154168,0.902327718225975,0.10823689487432
720,"Dirichlet_RF","test",0.567417353154168,0.902327718225975,0.102666820185734
720,"Dirichlet_regression","train",0.866062058205581,0.85411468130911,0.130044151410801
720,"Dirichlet_regression","train",0.866062058205581,0.85411468130911,0.138389276924289
720,"Dirichlet_regression","train",0.866062058205581,0.85411468130911,0.144321917354182
720,"Dirichlet_regression","test",0.70509877490138,0.848310565401991,0.140373515962176
720,"Dirichlet_regression","test",0.70509877490138,0.848310565401991,0.150798047464342
720,"Dirichlet_regression","test",0.70509877490138,0.848310565401991,0.131812383021653
720,"CLR_RF","train",0.3619538530639,0.97818820853144,0.0562639032952138
720,"CLR_RF","train",0.3619538530639,0.97818820853144,0.0509505762121337
720,"CLR_RF","train",0.3619538530639,0.97818820853144,0.0523880187972644
720,"CLR_RF","test",0.54021144645929,0.912809665057303,0.121606688670301
720,"CLR_RF","test",0.54021144645929,0.912809665057303,0.0931275591666162
720,"CLR_RF","test",0.54021144645929,0.912809665057303,0.104512660601219
720,"ILR_RF","train",0.359924825337662,0.978681880736195,0.0571910856519936
720,"ILR_RF","train",0.359924825337662,0.978681880736195,0.0485327686590922
720,"ILR_RF","train",0.359924825337662,0.978681880736195,0.0518393858720519
720,"ILR_RF","test",0.561825040515905,0.909544805571381,0.12291145370421
720,"ILR_RF","test",0.561825040515905,0.909544805571381,0.0970905162824716
720,"ILR_RF","test",0.561825040515905,0.909544805571381,0.105534547059891
768,"Dirichlet_RF","train",0.399728764597374,0.964365084067797,0.0671795947777951
768,"Dirichlet_RF","train",0.399728764597374,0.964365084067797,0.0680484609467378
768,"Dirichlet_RF","train",0.399728764597374,0.964365084067797,0.0682483147921322
768,"Dirichlet_RF","test",0.613745389552311,0.912447270285098,0.135616829776807
768,"Dirichlet_RF","test",0.613745389552311,0.912447270285098,0.0707584765358315
768,"Dirichlet_RF","test",0.613745389552311,0.912447270285098,0.10210878738102
768,"Dirichlet_regression","train",0.712925792148771,0.872507092525728,0.127987054325111
